Age,Rating,Weather_conditions,Traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Preparation_Time,Delivery_Time
24.0,4.6,Sandstorms,1,0,Snack,motorcycle,1.0,0,Urban,25,9.088013799330469,10.0,15.0
24.0,4.9,Fog,1,0,Buffet,motorcycle,1.0,0,Metropolitian,28,6.232303380306801,10.0,18.0
33.0,4.5,Stormy,0,2,Buffet,scooter,0.0,0,Metropolitian,17,13.611566722125085,15.0,2.0
35.0,4.2,Windy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,44,13.611428630407849,10.0,34.0
27.0,4.2,Stormy,3,0,Buffet,motorcycle,1.0,0,Metropolitian,33,13.763896210757977,5.0,28.0
30.0,4.7,Cloudy,1,1,Snack,scooter,1.0,0,Urban,19,7.7613504048972315,5.0,14.0
29.0,4.5,Sunny,1,0,Snack,motorcycle,0.0,0,Metropolitian,15,4.657591594952301,5.0,10.0
34.0,4.7,Fog,0,1,Buffet,scooter,1.0,0,Metropolitian,27,19.34348721744278,10.0,17.0
20.0,4.7,Cloudy,2,2,Meal,scooter,1.0,0,Metropolitian,25,2.9845125598688367,15.0,10.0
29.0,4.8,Sunny,2,1,Drinks,motorcycle,1.0,0,Metropolitian,18,6.058876303739158,5.0,13.0
22.0,4.9,Stormy,1,2,Snack,scooter,0.0,0,Metropolitian,21,9.088084092164259,5.0,16.0
35.0,4.9,Cloudy,3,0,Buffet,motorcycle,2.0,0,Metropolitian,53,10.41706579035871,15.0,38.0
32.0,4.4,Sandstorms,3,0,Drinks,motorcycle,3.0,0,Metropolitian,42,17.164833902684478,10.0,32.0
28.0,4.9,Sunny,3,2,Snack,motorcycle,1.0,0,Metropolitian,20,16.11387241182587,15.0,5.0
30.0,4.7,Fog,0,1,Meal,scooter,0.0,0,Metropolitian,29,20.253686339517458,10.0,19.0
22.0,4.7,Stormy,3,2,Snack,scooter,0.0,0,Urban,15,17.076258901183188,10.0,5.0
36.0,4.7,Fog,1,0,Buffet,motorcycle,1.0,0,Metropolitian,30,7.79036212453358,15.0,15.0
23.0,4.8,Windy,3,0,Snack,motorcycle,1.0,0,Metropolitian,28,19.76218981785925,5.0,23.0
22.0,4.8,Stormy,0,2,Drinks,motorcycle,1.0,0,Metropolitian,19,3.025059809277375,10.0,9.0
29.0,4.5,Sandstorms,0,2,Meal,motorcycle,1.0,0,Metropolitian,15,19.839561441934904,10.0,5.0
34.0,4.9,Sandstorms,3,0,Buffet,motorcycle,3.0,1,Urban,50,17.07559440107296,15.0,35.0
38.0,4.1,Stormy,2,0,Buffet,motorcycle,1.0,1,Metropolitian,41,1.5527001159059903,5.0,36.0
35.0,5.0,Fog,1,0,Snack,motorcycle,1.0,0,Metropolitian,37,11.007734763744619,10.0,27.0
38.0,4.7,Cloudy,3,2,Drinks,scooter,1.0,0,Metropolitian,28,9.435201537430713,15.0,13.0
32.0,4.3,Cloudy,1,1,Meal,scooter,2.0,0,Metropolitian,35,10.280572823486576,15.0,20.0
20.0,4.5,Windy,3,2,Buffet,motorcycle,1.0,0,Metropolitian,27,10.867300462045835,10.0,17.0
25.0,4.9,Fog,3,0,Buffet,motorcycle,2.0,0,Metropolitian,43,12.417687564200063,5.0,38.0
29.0,4.5,Fog,0,2,Meal,scooter,0.0,0,Metropolitian,12,8.93786088183146,10.0,2.0
32.0,4.7,Sandstorms,3,2,Meal,scooter,1.0,0,Metropolitian,31,9.220209378254708,15.0,16.0
39.0,4.1,Cloudy,3,1,Drinks,motorcycle,2.0,0,Metropolitian,39,20.44292976252901,5.0,34.0
31.0,4.4,Stormy,3,0,Buffet,motorcycle,1.0,0,Urban,47,16.660108123693192,5.0,42.0
37.0,4.5,Fog,0,0,Buffet,motorcycle,1.0,0,Urban,26,7.601385733164932,5.0,21.0
36.0,4.9,Cloudy,1,2,Snack,electric_scooter,1.0,0,Metropolitian,31,13.183763612802814,15.0,16.0
37.0,3.8,Sandstorms,3,1,Snack,motorcycle,1.0,0,Metropolitian,42,20.856833724898493,10.0,32.0
38.0,4.9,Cloudy,2,2,Snack,scooter,1.0,0,Metropolitian,25,6.232373004507649,10.0,15.0
37.0,4.4,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Metropolitian,39,11.90486548713048,10.0,29.0
21.0,4.9,Fog,0,2,Buffet,scooter,1.0,0,Metropolitian,21,13.682164847733755,10.0,11.0
35.0,4.9,Fog,1,2,Meal,electric_scooter,0.0,0,Metropolitian,18,4.469362226704516,5.0,13.0
22.0,4.8,Sandstorms,3,1,Snack,scooter,1.0,0,Urban,22,13.40635545530559,15.0,7.0
28.0,4.8,Fog,0,0,Buffet,motorcycle,1.0,0,Metropolitian,23,3.073644027723396,15.0,8.0
39.0,4.0,Stormy,1,0,Drinks,motorcycle,0.0,0,Metropolitian,48,20.206581510507974,10.0,38.0
29.0,4.5,Windy,0,1,Snack,scooter,0.0,0,Urban,13,12.419724873245404,15.0,-2.0
39.0,4.6,Sandstorms,2,2,Drinks,motorcycle,1.0,0,Metropolitian,32,3.104803710518419,10.0,22.0
25.0,4.9,Sandstorms,3,2,Snack,electric_scooter,0.0,0,Urban,16,20.20631641648197,5.0,11.0
34.0,5.0,Cloudy,1,2,Snack,electric_scooter,0.0,0,Urban,19,4.6741517745550425,5.0,14.0
22.0,4.8,Sunny,0,1,Drinks,motorcycle,1.0,0,Metropolitian,18,3.1053699758611546,5.0,13.0
27.0,5.0,Windy,3,0,Buffet,motorcycle,1.0,0,Metropolitian,27,10.444390862228435,10.0,17.0
28.0,4.5,Sunny,1,0,Drinks,motorcycle,1.0,0,Urban,25,10.710903359654202,10.0,15.0
32.0,5.0,Stormy,1,2,Drinks,scooter,1.0,0,Metropolitian,31,4.674393132741051,15.0,16.0
27.0,4.6,Sunny,1,0,Snack,motorcycle,0.0,0,Metropolitian,20,10.756697879102619,10.0,10.0
35.0,3.9,Windy,3,1,Snack,motorcycle,2.0,0,Metropolitian,38,12.236561539554922,15.0,23.0
22.0,4.6,Windy,0,1,Buffet,motorcycle,1.0,0,Metropolitian,19,4.66365822992179,10.0,9.0
35.0,4.7,Sunny,3,2,Drinks,electric_scooter,1.0,0,Metropolitian,17,4.717601092054723,10.0,7.0
30.0,4.6,Cloudy,0,0,Buffet,motorcycle,0.0,0,Urban,24,1.5148048951935007,15.0,9.0
39.0,4.8,Fog,2,2,Drinks,scooter,1.0,0,Urban,26,3.1089883297657854,5.0,21.0
33.0,4.8,Sandstorms,1,2,Meal,motorcycle,1.0,0,Metropolitian,28,9.219905581616992,10.0,18.0
20.0,4.7,Sandstorms,1,2,Snack,scooter,1.0,0,Urban,16,12.256687342592269,5.0,11.0
20.0,4.7,Fog,1,2,Buffet,motorcycle,0.0,0,Urban,17,4.717601092054723,10.0,7.0
34.0,4.2,Windy,0,0,Snack,motorcycle,0.0,0,Urban,24,9.326940869812143,5.0,19.0
22.0,4.7,Windy,1,0,Meal,motorcycle,1.0,0,Metropolitian,24,10.881431823102778,15.0,9.0
37.0,4.3,Stormy,2,2,Meal,scooter,1.0,0,Metropolitian,34,2.9802493849187557,10.0,24.0
20.0,4.8,Cloudy,0,1,Snack,motorcycle,1.0,0,Urban,16,1.5302594894332384,15.0,1.0
33.0,4.9,Windy,0,1,Drinks,motorcycle,1.0,0,Metropolitian,26,7.6016147383215875,10.0,16.0
21.0,5.0,Fog,1,1,Drinks,motorcycle,1.0,0,Metropolitian,25,19.660943947619934,5.0,20.0
33.0,4.6,Fog,1,0,Meal,motorcycle,2.0,0,Metropolitian,49,10.602417764362079,15.0,34.0
24.0,4.6,Windy,1,2,Snack,electric_scooter,0.0,0,Urban,24,12.41960204102968,10.0,14.0
36.0,4.7,Sandstorms,2,2,Meal,scooter,2.0,0,Metropolitian,32,3.145067434621583,10.0,22.0
30.0,4.6,Sunny,1,0,Buffet,motorcycle,1.0,0,Metropolitian,26,4.588898780683796,10.0,16.0
32.0,4.9,Sandstorms,0,1,Buffet,scooter,1.0,0,Metropolitian,24,13.829931792649827,10.0,14.0
28.0,4.6,Stormy,3,2,Drinks,electric_scooter,0.0,0,Metropolitian,16,19.975808791439345,5.0,11.0
21.0,4.7,Windy,3,2,Drinks,scooter,1.0,0,Metropolitian,27,19.37374583495492,10.0,17.0
39.0,4.9,Fog,2,0,Drinks,motorcycle,1.0,0,Metropolitian,25,3.0527068570730225,5.0,20.0
32.0,4.7,Cloudy,0,0,Drinks,motorcycle,0.0,0,Metropolitian,26,3.104803710518419,10.0,16.0
20.0,4.5,Sandstorms,3,1,Buffet,scooter,1.0,0,Urban,25,9.17860595704086,5.0,20.0
36.0,5.0,Fog,0,2,Meal,scooter,1.0,0,Urban,15,1.4901538808207615,5.0,10.0
28.0,4.8,Sunny,0,1,Buffet,scooter,1.0,0,Urban,18,3.105364544907298,10.0,8.0
32.0,4.5,Fog,3,0,Buffet,motorcycle,1.0,0,Metropolitian,30,7.661250453808297,5.0,25.0
39.0,4.4,Cloudy,3,1,Drinks,scooter,1.0,0,Metropolitian,46,17.076258901183188,10.0,36.0
30.0,4.7,Windy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,24,16.72143013885536,5.0,19.0
32.0,4.4,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Metropolitian,37,6.12841937845769,10.0,27.0
23.0,4.6,Windy,3,0,Snack,motorcycle,1.0,0,Metropolitian,27,13.610877575672198,5.0,22.0
21.0,4.8,Windy,1,2,Buffet,scooter,1.0,0,Metropolitian,27,6.1186308844114,10.0,17.0
31.0,4.2,Windy,1,2,Meal,electric_scooter,1.0,0,Metropolitian,32,9.07434222926449,10.0,22.0
37.0,4.6,Stormy,2,2,Buffet,electric_scooter,1.0,0,Urban,28,3.0589506421330555,10.0,18.0
20.0,4.5,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Metropolitian,29,7.601870282547478,5.0,24.0
28.0,4.5,Sandstorms,0,0,Snack,motorcycle,1.0,0,Metropolitian,27,1.4899271643865588,10.0,17.0
22.0,4.9,Cloudy,0,1,Snack,motorcycle,0.0,0,Metropolitian,11,1.5545816630911855,5.0,6.0
20.0,4.7,Cloudy,1,1,Buffet,motorcycle,1.0,0,Urban,13,9.219708856174128,5.0,8.0
34.0,4.8,Windy,0,1,Buffet,scooter,1.0,0,Metropolitian,27,19.618968653878262,5.0,22.0
38.0,4.8,Windy,2,1,Snack,scooter,1.0,0,Metropolitian,25,6.209259882041872,5.0,20.0
32.0,4.5,Cloudy,2,2,Buffet,motorcycle,1.0,0,Metropolitian,27,6.036244196933988,5.0,22.0
34.0,4.9,Sunny,0,2,Snack,scooter,1.0,0,Metropolitian,26,16.853347148215086,10.0,16.0
33.0,3.9,Windy,1,2,Meal,electric_scooter,1.0,0,Metropolitian,32,13.612594236925654,5.0,27.0
34.0,4.5,Windy,0,1,Meal,motorcycle,1.0,0,Metropolitian,25,3.025144329113595,10.0,15.0
32.0,4.6,Stormy,3,2,Meal,motorcycle,1.0,0,Metropolitian,32,4.717601092054723,10.0,22.0
34.0,4.7,Sunny,3,0,Drinks,motorcycle,1.0,0,Metropolitian,29,7.7725232004434295,15.0,14.0
26.0,4.6,Cloudy,3,1,Buffet,scooter,0.0,0,Metropolitian,32,10.641436955070953,5.0,27.0
31.0,4.0,Cloudy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,35,12.42069253996503,10.0,25.0
39.0,4.8,Sunny,2,0,Drinks,motorcycle,1.0,0,Metropolitian,27,6.081185877714607,15.0,12.0
27.0,4.8,Sunny,0,1,Meal,motorcycle,0.0,0,Metropolitian,15,1.5725337292863206,10.0,5.0
32.0,5.0,Cloudy,3,2,Buffet,scooter,1.0,0,Urban,27,7.683355299930933,15.0,12.0
32.0,4.5,Stormy,1,0,Meal,motorcycle,1.0,0,Metropolitian,30,7.568033295671673,5.0,25.0
39.0,4.1,Sunny,1,0,Snack,motorcycle,1.0,0,Metropolitian,32,10.564540523828974,10.0,22.0
36.0,4.8,Stormy,0,2,Meal,electric_scooter,0.0,0,Metropolitian,25,1.5323350156090414,5.0,20.0
37.0,4.1,Windy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,38,4.65713301884333,10.0,28.0
37.0,4.8,Fog,3,1,Meal,scooter,1.0,0,Metropolitian,26,9.054052950169499,10.0,16.0
38.0,3.7,Stormy,3,1,Meal,motorcycle,1.0,0,Metropolitian,31,16.853347148215086,10.0,21.0
28.0,4.7,Stormy,2,2,Drinks,scooter,1.0,0,Metropolitian,28,3.0182264849996012,15.0,13.0
34.0,3.8,Stormy,1,1,Meal,scooter,0.0,0,Metropolitian,31,16.852118690780628,15.0,16.0
32.0,4.9,Cloudy,0,1,Buffet,motorcycle,1.0,0,Metropolitian,29,17.074904296042025,10.0,19.0
22.0,4.7,Windy,0,1,Buffet,motorcycle,0.0,0,Urban,17,8.93752787352923,5.0,12.0
31.0,4.0,Windy,1,0,Drinks,motorcycle,3.0,1,Metropolitian,45,13.620357163029357,10.0,35.0
27.0,4.0,Sandstorms,1,0,Meal,motorcycle,1.0,0,Metropolitian,34,12.434585525064866,10.0,24.0
29.0,4.9,Windy,3,1,Drinks,scooter,0.0,0,Metropolitian,24,17.137487720369517,10.0,14.0
38.0,4.8,Sandstorms,3,0,Meal,motorcycle,3.0,0,Metropolitian,44,9.348325936764454,15.0,29.0
35.0,4.8,Cloudy,3,2,Snack,motorcycle,2.0,0,Metropolitian,36,7.601874226722028,15.0,21.0
31.0,4.9,Sunny,3,0,Meal,motorcycle,0.0,0,Metropolitian,28,4.6576549370601725,5.0,23.0
30.0,4.3,Windy,1,1,Drinks,scooter,2.0,0,Metropolitian,37,13.970007989574006,5.0,32.0
24.0,4.9,Fog,1,1,Snack,motorcycle,0.0,0,Urban,10,9.435201537430713,10.0,0.0
33.0,4.8,Stormy,0,2,Drinks,motorcycle,0.0,0,Urban,23,13.830053479838845,15.0,8.0
29.0,4.6,Sandstorms,0,0,Meal,motorcycle,0.0,0,Metropolitian,22,10.278596687703995,15.0,7.0
38.0,4.6,Stormy,2,2,Snack,scooter,1.0,0,Metropolitian,26,6.117761953594232,10.0,16.0
26.0,4.9,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Metropolitian,34,9.056095962462345,5.0,29.0
39.0,4.8,Sandstorms,1,2,Buffet,scooter,0.0,0,Metropolitian,26,6.290134677634678,15.0,11.0
24.0,4.5,Fog,0,0,Snack,motorcycle,1.0,0,Metropolitian,21,17.29786575291325,5.0,16.0
34.0,4.2,Stormy,0,0,Meal,motorcycle,1.0,0,Metropolitian,28,9.193093962702912,10.0,18.0
26.0,4.7,Windy,0,2,Snack,motorcycle,0.0,0,Metropolitian,14,8.942954308598226,10.0,4.0
35.0,4.7,Cloudy,1,2,Meal,motorcycle,1.0,0,Metropolitian,17,6.050551152462876,5.0,12.0
36.0,4.2,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Metropolitian,37,4.657579589646204,5.0,32.0
24.0,2.6,Sunny,0,1,Drinks,motorcycle,1.0,1,Metropolitian,42,16.660108123693192,15.0,27.0
33.0,4.3,Cloudy,1,1,Meal,motorcycle,1.0,0,Metropolitian,34,16.826241648658115,10.0,24.0
26.0,4.6,Windy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,25,16.787888950840177,15.0,10.0
32.0,5.0,Windy,3,1,Buffet,scooter,1.0,0,Urban,30,17.074256778794595,15.0,15.0
37.0,4.9,Fog,3,0,Meal,motorcycle,2.0,0,Metropolitian,48,13.403654333869838,15.0,33.0
26.0,4.9,Stormy,0,2,Drinks,scooter,1.0,0,Metropolitian,18,20.285402098849676,10.0,8.0
31.0,4.8,Stormy,0,1,Drinks,scooter,0.0,0,Metropolitian,28,20.253518127453113,5.0,23.0
37.0,4.6,Stormy,1,1,Buffet,motorcycle,1.0,0,Urban,26,13.970759660746802,5.0,21.0
26.0,4.7,Sunny,3,2,Drinks,scooter,0.0,0,Urban,16,16.8274727731461,15.0,1.0
37.0,4.8,Cloudy,3,0,Meal,motorcycle,0.0,0,Metropolitian,25,4.537571350180709,5.0,20.0
22.0,4.6,Sunny,3,2,Drinks,motorcycle,0.0,0,Metropolitian,22,20.44292976252901,10.0,12.0
21.0,4.4,Windy,0,0,Drinks,motorcycle,0.0,0,Metropolitian,15,4.560926278066122,15.0,0.0
22.0,4.0,Sandstorms,0,0,Snack,motorcycle,1.0,0,Urban,28,1.5524082366562466,10.0,18.0
38.0,4.5,Windy,0,1,Meal,motorcycle,1.0,0,Urban,20,1.5524171512659315,5.0,15.0
28.0,4.0,Stormy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,32,6.2086819840397665,15.0,17.0
29.0,4.7,Sandstorms,3,1,Meal,scooter,0.0,0,Urban,17,20.44292976252901,5.0,12.0
31.0,4.9,Cloudy,2,1,Drinks,motorcycle,1.0,0,Metropolitian,38,6.058919182290143,15.0,23.0
24.0,4.8,Cloudy,0,2,Snack,scooter,0.0,0,Metropolitian,14,3.0405702571576674,10.0,4.0
33.0,4.8,Windy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,26,6.290134677634678,15.0,11.0
26.0,4.9,Sandstorms,3,0,Snack,motorcycle,1.0,0,Metropolitian,30,13.788957415778517,5.0,25.0
20.0,4.7,Cloudy,3,1,Snack,scooter,1.0,0,Metropolitian,29,7.790401204068506,15.0,14.0
29.0,4.8,Windy,0,1,Buffet,scooter,0.0,0,Urban,12,19.762382255532906,5.0,7.0
32.0,4.0,Windy,1,0,Buffet,motorcycle,3.0,1,Urban,49,10.867366120252033,5.0,44.0
20.0,4.9,Fog,1,0,Meal,motorcycle,1.0,0,Metropolitian,42,16.659917302375394,10.0,32.0
26.0,5.0,Sandstorms,1,2,Meal,electric_scooter,1.0,0,Urban,24,10.867138302160432,10.0,14.0
38.0,4.8,Cloudy,3,2,Buffet,motorcycle,1.0,0,Metropolitian,46,16.72115728076054,10.0,36.0
34.0,4.6,Sandstorms,2,2,Meal,electric_scooter,1.0,0,Urban,27,6.176576611953425,5.0,22.0
27.0,4.5,Stormy,0,1,Snack,motorcycle,0.0,0,Metropolitian,13,2.979500008381943,5.0,8.0
29.0,5.0,Windy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,25,10.593374354489852,15.0,10.0
24.0,4.9,Windy,3,2,Drinks,motorcycle,1.0,0,Urban,24,19.76106632827125,15.0,9.0
21.0,4.9,Cloudy,0,1,Buffet,motorcycle,0.0,0,Metropolitian,12,1.5125847685793798,15.0,-3.0
33.0,4.4,Windy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,24,1.4651858110914628,15.0,9.0
35.0,4.7,Sandstorms,3,1,Meal,motorcycle,1.0,0,Metropolitian,29,9.055898607912091,10.0,19.0
35.0,4.7,Stormy,0,2,Snack,scooter,1.0,0,Metropolitian,18,12.46418980459368,5.0,13.0
29.0,4.8,Cloudy,0,1,Drinks,motorcycle,1.0,0,Metropolitian,23,10.707345040408097,10.0,13.0
21.0,4.9,Windy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,19,12.256076445468295,5.0,14.0
29.0,4.6,Windy,3,0,Meal,motorcycle,1.0,0,Urban,29,17.078934089494954,5.0,24.0
22.0,4.7,Sunny,3,0,Snack,motorcycle,0.0,0,Metropolitian,24,13.973206773137713,15.0,9.0
24.0,4.4,Cloudy,3,2,Meal,scooter,0.0,0,Metropolitian,40,11.90494293616778,10.0,30.0
23.0,4.9,Stormy,2,2,Snack,scooter,0.0,0,Metropolitian,22,1.5544659606035225,15.0,7.0
27.0,4.6,Windy,2,2,Drinks,scooter,1.0,0,Urban,12,1.5522933461661421,5.0,7.0
33.0,4.1,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Metropolitian,43,12.464528059716372,5.0,38.0
35.0,4.6,Windy,1,2,Meal,scooter,1.0,0,Metropolitian,26,16.90249592854745,15.0,11.0
21.0,4.7,Windy,1,1,Buffet,scooter,0.0,0,Metropolitian,27,4.674318760489487,15.0,12.0
39.0,4.4,Fog,0,0,Meal,motorcycle,2.0,0,Metropolitian,35,13.96960642768458,10.0,25.0
34.0,4.8,Windy,0,2,Drinks,scooter,1.0,0,Metropolitian,27,7.761160094160204,5.0,22.0
29.0,4.9,Cloudy,2,0,Drinks,motorcycle,1.0,0,Urban,27,6.081389116676368,15.0,12.0
20.0,4.7,Fog,0,1,Buffet,scooter,0.0,0,Metropolitian,17,3.0597099613184353,5.0,12.0
20.0,4.8,Sandstorms,0,0,Drinks,motorcycle,0.0,0,Urban,17,11.007734763744619,15.0,2.0
30.0,4.7,Sunny,0,1,Drinks,motorcycle,0.0,0,Metropolitian,15,9.054052950169499,10.0,5.0
37.0,4.7,Fog,3,2,Buffet,scooter,1.0,0,Metropolitian,39,19.087110814122536,10.0,29.0
39.0,4.6,Stormy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,25,4.537860442229041,10.0,15.0
26.0,5.0,Sunny,1,0,Drinks,motorcycle,1.0,0,Metropolitian,18,16.903843893839564,5.0,13.0
32.0,4.9,Cloudy,1,0,Meal,motorcycle,3.0,1,Urban,48,12.58026782240096,10.0,38.0
21.0,4.7,Fog,0,2,Drinks,scooter,0.0,0,Metropolitian,28,13.787860239172547,10.0,18.0
35.0,4.8,Sandstorms,0,2,Snack,scooter,0.0,0,Metropolitian,29,3.105133735234752,10.0,19.0
39.0,4.6,Sandstorms,1,2,Buffet,motorcycle,0.0,0,Urban,32,4.527261449200724,15.0,17.0
39.0,5.0,Cloudy,0,0,Meal,motorcycle,1.0,0,Metropolitian,41,20.183799025948787,5.0,36.0
27.0,4.9,Cloudy,3,0,Drinks,motorcycle,2.0,0,Metropolitian,39,10.92420466208724,10.0,29.0
33.0,4.8,Fog,1,2,Drinks,scooter,0.0,0,Metropolitian,16,4.65694538594946,5.0,11.0
33.0,4.8,Fog,3,0,Meal,motorcycle,3.0,0,Metropolitian,48,19.976712110350487,10.0,38.0
37.0,4.7,Cloudy,1,1,Buffet,motorcycle,0.0,0,Metropolitian,40,10.868263117988388,15.0,25.0
20.0,4.6,Stormy,0,1,Drinks,motorcycle,0.0,0,Urban,11,3.116253656338934,10.0,1.0
20.0,4.6,Sunny,3,2,Buffet,motorcycle,1.0,0,Urban,19,12.58026782240096,10.0,9.0
31.0,4.2,Cloudy,3,1,Drinks,scooter,1.0,0,Urban,35,10.724879289478304,10.0,25.0
27.0,4.6,Sunny,2,2,Buffet,electric_scooter,0.0,0,Metropolitian,16,3.1161417126181274,10.0,6.0
37.0,4.9,Fog,1,1,Drinks,scooter,0.0,0,Urban,15,7.573467821949916,15.0,0.0
34.0,4.4,Stormy,3,2,Buffet,scooter,1.0,0,Urban,31,7.762944133594541,10.0,21.0
25.0,4.7,Fog,0,1,Snack,motorcycle,0.0,0,Urban,11,9.348114492434787,10.0,1.0
37.0,4.7,Cloudy,0,0,Meal,motorcycle,1.0,0,Urban,22,7.631511903978476,10.0,12.0
23.0,4.7,Stormy,0,1,Meal,scooter,1.0,0,Metropolitian,16,10.923744986168584,15.0,1.0
27.0,5.0,Fog,2,0,Drinks,motorcycle,0.0,0,Metropolitian,24,6.217824017922212,10.0,14.0
36.0,4.7,Cloudy,0,2,Snack,electric_scooter,0.0,0,Urban,16,3.0736184684147863,15.0,1.0
30.0,4.3,Windy,3,0,Snack,motorcycle,1.0,0,Metropolitian,42,20.853653606522474,10.0,32.0
20.0,4.9,Cloudy,2,1,Drinks,motorcycle,1.0,0,Metropolitian,31,1.5725337292863206,10.0,21.0
28.0,4.7,Fog,3,1,Snack,scooter,1.0,0,Metropolitian,31,10.906379593113721,15.0,16.0
36.0,4.0,Windy,0,0,Buffet,motorcycle,0.0,0,Metropolitian,33,3.145067434621583,10.0,23.0
20.0,4.7,Stormy,0,2,Drinks,scooter,1.0,0,Metropolitian,16,7.761839422154042,5.0,11.0
22.0,4.7,Windy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,16,16.85361872985359,10.0,6.0
28.0,4.7,Sandstorms,1,1,Buffet,motorcycle,1.0,0,Metropolitian,25,17.0970739431768,10.0,15.0
34.0,4.8,Cloudy,0,2,Buffet,electric_scooter,1.0,0,Metropolitian,18,1.5202925485985415,5.0,13.0
25.0,4.8,Windy,1,1,Drinks,scooter,0.0,0,Metropolitian,26,16.660108123693192,15.0,11.0
38.0,5.0,Sandstorms,3,1,Meal,scooter,1.0,0,Metropolitian,34,7.631520637738293,15.0,19.0
34.0,3.5,Windy,1,2,Snack,motorcycle,1.0,0,Metropolitian,32,11.917680464391145,5.0,27.0
24.0,4.9,Windy,3,1,Drinks,motorcycle,0.0,0,Metropolitian,22,16.659979129063025,5.0,17.0
33.0,4.6,Windy,3,0,Snack,motorcycle,2.0,1,Urban,50,13.58308621493501,10.0,40.0
21.0,4.6,Stormy,2,1,Snack,scooter,1.0,0,Urban,16,3.0270968572420225,10.0,6.0
25.0,4.6,Stormy,1,0,Drinks,motorcycle,0.0,0,Metropolitian,23,9.081116432461174,10.0,13.0
23.0,4.9,Windy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,19,6.058848944530401,5.0,14.0
34.0,4.9,Stormy,0,1,Snack,motorcycle,1.0,0,Metropolitian,25,7.325299567377126,15.0,10.0
25.0,4.7,Fog,1,2,Snack,scooter,1.0,0,Metropolitian,37,10.757050667280428,5.0,32.0
28.0,4.9,Sandstorms,0,2,Drinks,electric_scooter,0.0,0,Metropolitian,10,13.481328211108043,5.0,5.0
34.0,3.7,Stormy,3,1,Buffet,scooter,1.0,0,Metropolitian,34,16.85208641567295,10.0,24.0
24.0,4.5,Stormy,0,1,Meal,scooter,1.0,0,Metropolitian,14,16.381598593369365,10.0,4.0
31.0,5.0,Cloudy,3,1,Buffet,motorcycle,1.0,0,Metropolitian,26,9.314044193379946,5.0,21.0
38.0,4.6,Sandstorms,3,1,Buffet,scooter,1.0,0,Metropolitian,30,9.17624749258827,10.0,20.0
32.0,4.8,Sunny,1,1,Buffet,motorcycle,0.0,0,Metropolitian,17,13.216577965789572,15.0,2.0
28.0,5.0,Sandstorms,1,0,Buffet,motorcycle,0.0,0,Metropolitian,29,13.735953712154569,10.0,19.0
29.0,4.5,Fog,1,0,Drinks,motorcycle,1.0,0,Metropolitian,37,13.406000552536867,10.0,27.0
28.0,4.8,Sandstorms,3,2,Drinks,electric_scooter,0.0,0,Metropolitian,23,20.177742451194362,10.0,13.0
39.0,4.8,Windy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,30,7.771834302405086,10.0,20.0
39.0,4.8,Windy,3,1,Buffet,scooter,1.0,0,Metropolitian,29,11.007734763744619,15.0,14.0
26.0,4.8,Windy,0,2,Buffet,scooter,0.0,0,Metropolitian,14,3.025332706173566,10.0,4.0
33.0,4.8,Stormy,0,2,Buffet,electric_scooter,1.0,0,Metropolitian,28,4.539068203248639,10.0,18.0
37.0,4.9,Sandstorms,3,1,Drinks,scooter,0.0,0,Metropolitian,27,4.494246018081996,15.0,12.0
24.0,4.6,Sandstorms,0,0,Snack,motorcycle,1.0,0,Metropolitian,16,14.02247678645099,5.0,11.0
36.0,5.0,Sandstorms,3,0,Meal,motorcycle,2.0,0,Metropolitian,43,12.209917964427529,5.0,38.0
22.0,4.7,Fog,1,0,Snack,motorcycle,3.0,0,Metropolitian,44,13.631282080461874,5.0,39.0
21.0,4.6,Stormy,1,0,Meal,motorcycle,1.0,0,Metropolitian,22,4.610613705052656,10.0,12.0
29.0,5.0,Windy,0,1,Buffet,scooter,1.0,0,Urban,16,7.60136893811491,10.0,6.0
33.0,4.7,Fog,0,2,Drinks,scooter,1.0,0,Metropolitian,18,3.105131477545897,5.0,13.0
27.0,4.1,Stormy,0,0,Drinks,motorcycle,0.0,0,Metropolitian,16,3.0188284633848217,5.0,11.0
